Species	Day	ASV	log2FoldChange	lfcSE	pvalue	padj	ASV_count	count_per_group	Significance
Glomeris connexa	3 d	Seq_2705	-0.146843636695019	0.999949261563692	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_2709	-0.22286689704146534	1.0340073618843537	Inf	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_271	0.11463846264402333	0.9696224166526265	0.3687967945025665	0.9295698265246519	4	1	Fail
Glomeris connexa	3 d	Seq_2712	-0.22256936927910678	1.042064292003841	0.72746028249126	Inf	5	2	Fail
Glomeris connexa	3 d	Seq_2714	0.21764319829879678	1.0483074720657855	Inf	Inf	2	2	Fail
Glomeris connexa	3 d	Seq_272	0.04840425017405714	0.7526551971217531	0.0016386248340519525	0.01066849360042335	8	3	Pass
Glomeris connexa	3 d	Seq_2730	-0.0571993147869849	0.9765656546943032	0.5838663591396411	1	1	1	Fail
Glomeris connexa	3 d	Seq_2734	-0.006438460845104177	0.9815464853647344	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_2743	0.05469409270849731	0.957345961838896	0.44179213345605506	0.9748589643467884	2	1	Fail
Glomeris connexa	3 d	Seq_2759	0.007589109593447014	0.9459889551082169	0.3767029318125528	0.8681630481507839	3	3	Fail
Glomeris connexa	3 d	Seq_2766	-0.2957379602930406	1.084121207069133	0.9694306793561073	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_28	0.2224812466493389	1.0514459007289951	Inf	Inf	6	1	Fail
Glomeris connexa	3 d	Seq_280	-3.084861288586069	0.8568791974707606	0.4248298924270147	0.9748589643467884	10	3	Fail
Glomeris connexa	3 d	Seq_281	-1.9817906544897006	1.1537140169166047	0.9428440646479006	1	8	3	Fail
Glomeris connexa	3 d	Seq_282	0.6229353961039302	1.141833215409568	0.01452107124549565	0.07813588990309046	5	3	Pass
Glomeris connexa	3 d	Seq_2828	-0.16844291405981268	0.9264119107450411	0.6615401536792229	1	2	1	Fail
Glomeris connexa	3 d	Seq_2835	0.08585543472944739	0.9904097685157002	Inf	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_284	1.8393119525838877	1.5986653416965253	2.1236980928237943e-4	0.00185671890401166	11	3	Pass
Glomeris connexa	3 d	Seq_2859	0.34024821325788346	1.0674175859146589	0.08592535463489255	0.29315709228375103	10	2	Fail
Glomeris connexa	3 d	Seq_286	9.022059187969148	3.410885745941907	5.261966959919257e-7	1.1283995814049071e-5	5	2	Pass
Glomeris connexa	3 d	Seq_2879	-0.2910592597351665	1.0804313136672952	0.9485416286591092	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_2883	0.09625847951504446	1.0658028970450006	0.07147975412790543	0.2591141087136572	3	3	Fail
Glomeris connexa	3 d	Seq_2889	-0.022652465144297734	0.9810486275599614	0.4474098273356857	Inf	5	2	Fail
Glomeris connexa	3 d	Seq_289	0.04668824438976863	0.9615039426830175	0.006868516291392937	0.046147048508391214	12	3	Pass
Glomeris connexa	3 d	Seq_2898	-0.2838690530586504	1.075066201741656	0.9212096160822911	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_29	3.674554289309117	0.6021851684059214	1.1921967381257191e-19	2.0744223243387514e-17	12	3	Pass
Glomeris connexa	3 d	Seq_290	4.27959174936441	1.2996586867215576	1.8917490575335765e-8	4.868100908053071e-7	11	3	Pass
Glomeris connexa	3 d	Seq_291	-1.1160865003228908	1.1226596145637795	0.850398112944855	1	9	3	Fail
Glomeris connexa	3 d	Seq_2911	-0.1950996573217277	1.0195022894799375	Inf	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_293	-2.2926119396648876	2.3372987361923085	0.9924538664500566	1	7	2	Fail
Glomeris connexa	3 d	Seq_2932	-0.27945292298944785	1.0581200041784644	0.8820401276312925	1	1	1	Fail
Glomeris connexa	3 d	Seq_2934	0.10260331243897534	1.0085343861184504	0.12454151066220515	0.43702748286919263	6	3	Fail
Glomeris connexa	3 d	Seq_2945	-0.12234800763259852	0.989091657896756	0.7447746204968497	1	3	3	Fail
Glomeris connexa	3 d	Seq_2946	0.16892306376835511	0.9822103862872196	0.30050364624573	0.8168620243017731	3	1	Fail
Glomeris connexa	3 d	Seq_2952	0.22145766044542414	1.0507990804248686	0.03748044886450665	0.19036122712762588	4	2	Fail
Glomeris connexa	3 d	Seq_2964	-0.20171315581923566	1.0226937652192707	0.5549267116921549	1	5	3	Fail
Glomeris connexa	3 d	Seq_297	-1.0981510452118313	1.4982177758984574	0.9620476462306521	1	8	2	Fail
Glomeris connexa	3 d	Seq_2984	0.18142920509001517	1.0334178947505894	0.2527012023101795	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_299	-6.059168541460421	1.9455698672213988	0.9823175153758856	1	9	3	Fail
Glomeris connexa	3 d	Seq_3	0.05895101439094376	0.3822975975147868	0.3371762098387274	0.8793920067415458	12	3	Fail
Glomeris connexa	3 d	Seq_30	-0.031229958097801283	1.0110107106700752	0.42368732861924524	1	9	3	Fail
Glomeris connexa	3 d	Seq_300	-1.5944640866212292	0.9651678975099793	0.6666393369937448	1	8	2	Fail
Glomeris connexa	3 d	Seq_3008	0.2833698371602426	1.077994045639681	Inf	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_3011	-0.3448648909366336	1.1095545288668558	0.9919391105321629	1	2	1	Fail
Glomeris connexa	3 d	Seq_3016	-10.729868039377696	4.360617198237808	0.9999928506074042	1	3	1	Fail
Glomeris connexa	3 d	Seq_3017	0.042522108781599316	0.9583415044654005	0.21440933010478824	0.6627197475966182	3	2	Fail
Glomeris connexa	3 d	Seq_303	-0.7633523366047134	0.6289723355546052	0.7688742096749359	1	8	3	Fail
Glomeris connexa	3 d	Seq_304	0.5744948286975015	1.1672305549880022	0.029717996427719818	0.13373098392473917	4	2	Fail
Glomeris connexa	3 d	Seq_307	-0.4888063775975669	1.127320993062115	0.9119923075813933	1	5	1	Fail
Glomeris connexa	3 d	Seq_3087	0.3343095994609159	1.102359656033579	0.027546459182684377	0.12771540166517303	3	3	Fail
Glomeris connexa	3 d	Seq_309	0.008709590260134467	0.5233752736859791	0.2894080560317363	0.7351387116718557	10	3	Fail
Glomeris connexa	3 d	Seq_3094	-0.15155632738022679	1.0281492564792376	0.5286462529146417	1	4	2	Fail
Glomeris connexa	3 d	Seq_31	3.7681652033165682	0.6105479159500361	1.0574752968969088e-15	1.3606182153406893e-13	9	3	Pass
Glomeris connexa	3 d	Seq_311	-2.493596641699712	1.0009423251539902	0.9920998451622549	1	11	3	Fail
Glomeris connexa	3 d	Seq_3110	-0.29897441333968106	1.0867666712664232	0.9877221371708902	1	1	1	Fail
Glomeris connexa	3 d	Seq_312	-2.932920762383736	0.9148984277857946	0.9952282030551183	1	10	3	Fail
Glomeris connexa	3 d	Seq_3124	-0.10694644619974272	1.0257912355580059	0.40448124320105205	0.8975683473114882	2	2	Fail
Glomeris connexa	3 d	Seq_3150	0.19053461704619992	1.0372784771572219	0.21500409155911004	Inf	4	1	Fail
Glomeris connexa	3 d	Seq_3159	-0.1829537209096413	1.0142143328517195	0.764846394088302	1	1	1	Fail
Glomeris connexa	3 d	Seq_316	-6.596039762179635	2.223320370483309	0.9362561860642415	1	7	3	Fail
Glomeris connexa	3 d	Seq_3169	-0.33661429980095914	1.0659375274595502	0.7343940877755315	1	5	2	Fail
Glomeris connexa	3 d	Seq_318	0.6808596225385827	1.2509985620120538	0.016547774139229567	0.09980376277722833	10	2	Pass
Glomeris connexa	3 d	Seq_3181	-0.41195562423339877	1.149665991048234	0.9956764073084006	1	2	1	Fail
Glomeris connexa	3 d	Seq_319	-1.788137210804871	1.922740835556839	0.09736621826948391	0.36334222915197656	10	3	Fail
Glomeris connexa	3 d	Seq_3195	0.17960953612602287	1.03265723682173	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_32	-1.1325437682789945	1.632860493633686	0.46414733898863136	1	5	2	Fail
Glomeris connexa	3 d	Seq_3208	0.17757058548435234	1.034504172943901	0.11435917078230573	Inf	3	2	Fail
Glomeris connexa	3 d	Seq_321	0.17913908744453366	1.0322814936715294	0.2678040988370023	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3215	0.4188362426559524	1.135443012214639	0.043989018625401596	0.17595607450160639	3	1	Fail
Glomeris connexa	3 d	Seq_3220	0.47721380880684433	1.178138092690086	0.023855516214685565	0.1119038858777623	4	1	Fail
Glomeris connexa	3 d	Seq_323	-0.03916948968696395	0.9267579370785387	0.4248681731745936	0.91267977941209	10	3	Fail
Glomeris connexa	3 d	Seq_3248	-0.17012630446513902	1.0088501188163457	Inf	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_3249	-0.2969588639304136	1.0851105782040324	0.9727499602593255	1	3	2	Fail
Glomeris connexa	3 d	Seq_325	-0.9683103500488776	0.9503531302989825	6.393761086599827e-4	0.006180635717046499	8	3	Pass
Glomeris connexa	3 d	Seq_3262	0.19843110450854975	1.041088349583929	0.13520883129617867	Inf	6	2	Fail
Glomeris connexa	3 d	Seq_3278	0.03370168508215942	1.0458977184911746	0.08686344498162055	0.3492634350302659	3	3	Fail
Glomeris connexa	3 d	Seq_328	0.22342936585022496	1.0537688666974458	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3286	-0.06471308739886644	0.9834081477682096	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3293	0.18276929971484918	1.0339769558043774	0.21500409155911004	Inf	2	2	Fail
Glomeris connexa	3 d	Seq_33	4.161560459571391	0.4958528966548881	1.4124374454449928e-41	4.322058583061678e-39	11	3	Pass
Glomeris connexa	3 d	Seq_3304	-0.054704725971924356	0.9486816141228462	0.5359375547232368	1	8	2	Fail
Glomeris connexa	3 d	Seq_331	0.6680942268809043	1.3834320268525597	0.01023541782064031	0.06476838161913376	3	3	Pass
Glomeris connexa	3 d	Seq_3319	-0.5786730641573274	1.0851372207607786	0.8660545066834853	1	4	2	Fail
Glomeris connexa	3 d	Seq_3333	-0.2866746327816475	1.0771069324426892	0.9285970528042511	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_3355	0.2977357135468448	1.0938069323242985	0.019533266821475007	0.0999643654981368	3	3	Pass
Glomeris connexa	3 d	Seq_337	-1.55751337612642	1.2602903218005648	0.7042694035594109	1	9	2	Fail
Glomeris connexa	3 d	Seq_3371	-0.02246585900607386	0.9247536956263044	0.5262020899928302	1	3	1	Fail
Glomeris connexa	3 d	Seq_3380	-0.12835811968440733	0.9981949033084093	Inf	Inf	5	3	Fail
Glomeris connexa	3 d	Seq_3399	1.1413442857572953	2.1706481585741884	0.004468826980061078	0.030493172334534413	1	1	Pass
Glomeris connexa	3 d	Seq_34	2.136521758199136	0.6672782600965343	7.882837932605361e-11	6.085550883971339e-9	8	2	Pass
Glomeris connexa	3 d	Seq_341	-0.6293116812934099	0.7043268433151538	0.7991425498690526	1	9	3	Fail
Glomeris connexa	3 d	Seq_3414	-0.2963556568322316	1.0846207320027896	0.9730322012012539	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3421	0.14029458523009875	0.9644341068230621	0.3440756287061957	0.8253332072551244	2	1	Fail
Glomeris connexa	3 d	Seq_3430	-0.14387654355510698	1.046844388239739	0.32243213130226145	Inf	3	3	Fail
Glomeris connexa	3 d	Seq_3448	0.18760725322883834	1.0357349014916497	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3478	0.18360839467743062	1.0341960691566898	Inf	Inf	2	2	Fail
Glomeris connexa	3 d	Seq_3480	-0.263631131725428	1.0620206775847363	0.8434766855262059	Inf	4	1	Fail
Glomeris connexa	3 d	Seq_3481	-4.598296211068893	3.2274324979749967	0.9997566011409569	1	5	2	Fail
Glomeris connexa	3 d	Seq_3482	-0.2682685561609478	1.0647037883848731	0.8507455601702244	Inf	3	2	Fail
Glomeris connexa	3 d	Seq_349	-3.574099803895929	1.4974164858764658	0.9994940875196149	1	8	1	Fail
Glomeris connexa	3 d	Seq_35	0.6271322774255097	0.5154868049219331	0.014778275843742458	0.090546261518803	6	3	Pass
Glomeris connexa	3 d	Seq_3507	0.20298015732825356	1.0431679717197313	0.1604924881369972	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3519	0.34351292515158327	1.106351027381002	0.0199159301389013	0.10044556070054568	4	2	Fail
Glomeris connexa	3 d	Seq_3523	-0.5317072947740156	1.0123042316724435	0.8416506052395853	1	3	2	Fail
Glomeris connexa	3 d	Seq_3534	0.4723216062560348	1.1796655083584975	0.01625383756460929	0.08570205261339443	3	1	Pass
Glomeris connexa	3 d	Seq_3555	-0.09419786616713098	0.9697638744073624	0.5210326554907255	1	2	2	Fail
Glomeris connexa	3 d	Seq_3563	-0.20556245814420918	0.9325465684575085	0.6917247667774996	1	1	1	Fail
Glomeris connexa	3 d	Seq_358	1.0028733806704975	0.8521809690633172	0.004825422041204343	0.02895253224722606	12	3	Pass
Glomeris connexa	3 d	Seq_359	-2.541595657429794	0.4711236830543525	0.9999990498011595	1	7	2	Fail
Glomeris connexa	3 d	Seq_3597	-0.10406195756619302	0.9869322217127752	0.6441508041829921	1	3	2	Fail
Glomeris connexa	3 d	Seq_36	2.932022073436131	0.49098650569968655	2.5904243526113536e-34	3.963349259495371e-32	6	3	Pass
Glomeris connexa	3 d	Seq_3600	0.19495707695155745	1.0392814745881551	0.19662526316140688	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_3606	-0.5331173421507761	1.2406285807765054	0.9938773039102177	1	1	1	Fail
Glomeris connexa	3 d	Seq_3607	-0.3710910048677868	0.9960361277956626	0.8124861954312546	1	1	1	Fail
Glomeris connexa	3 d	Seq_362	-1.0865222296756971	0.7032725204773747	5.747031094201951e-6	6.763813518560759e-5	10	3	Pass
Glomeris connexa	3 d	Seq_3622	0.16672487045913034	0.9964489921947981	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3635	0.24707258866059106	1.037840236017442	0.10455364139902765	0.40744329350320085	2	2	Fail
Glomeris connexa	3 d	Seq_3646	0.041400595526153695	0.9771594584317427	0.3704559744352991	0.9295698265246519	3	3	Fail
Glomeris connexa	3 d	Seq_365	-0.0731179383240598	1.0065920600704752	0.4344167634167408	0.9274664642271522	11	3	Fail
Glomeris connexa	3 d	Seq_3652	0.1211936777526134	1.000226524609505	0.2357792830071186	0.6913200501621884	4	3	Fail
Glomeris connexa	3 d	Seq_3653	-9.312151215151808	4.0502856828254705	0.9998256922751801	1	3	2	Fail
Glomeris connexa	3 d	Seq_3654	0.19511052633867734	1.039371197838669	0.1944986350554142	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_367	-0.7656141140512484	0.7985718078123802	0.8471310439882545	1	10	3	Fail
Glomeris connexa	3 d	Seq_3678	-0.13454480531941113	0.9979728446655254	0.6966021512401948	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_37	0.5280957388840751	0.4174037848756113	4.4765135098988626e-7	6.84906567014526e-6	12	3	Pass
Glomeris connexa	3 d	Seq_370	-1.9242198091020095	0.5478379061169254	0.9986344081601707	1	9	3	Fail
Glomeris connexa	3 d	Seq_3708	0.2176919267664574	1.0484416882078444	0.05905222307406068	0.22582608384366065	2	2	Fail
Glomeris connexa	3 d	Seq_3715	-0.3203724116294156	1.0495070096443389	0.853818571912505	1	1	1	Fail
Glomeris connexa	3 d	Seq_3716	0.15955307843012775	1.0021597162252787	0.1447817163075101	0.49104633099139355	5	3	Fail
Glomeris connexa	3 d	Seq_374	0.2584001913315097	1.0715766319293927	Inf	Inf	5	3	Fail
Glomeris connexa	3 d	Seq_3745	0.2045205950288162	1.0436944538972277	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_375	0.3908313710147173	1.1022613286558343	0.4061082221685703	0.9736507686774417	10	3	Fail
Glomeris connexa	3 d	Seq_3753	0.19332164135645746	1.0382916715961716	0.20790455169136804	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_378	-6.841593237144777	2.412126439206072	0.9452842457477122	1	5	2	Fail
Glomeris connexa	3 d	Seq_3781	-0.11167450959719374	0.9888717950387406	0.6594164866529477	1	1	1	Fail
Glomeris connexa	3 d	Seq_3799	0.7532935521719788	1.2888272531018188	0.04391269279130053	0.17595607450160639	1	1	Fail
Glomeris connexa	3 d	Seq_3816	-0.0250456131635682	0.9799554414482561	0.5848019284501114	1	3	2	Fail
Glomeris connexa	3 d	Seq_3819	-0.37764013480432845	1.125168475252257	0.9775691999719386	1	2	1	Fail
Glomeris connexa	3 d	Seq_3821	0.8136166696316113	1.5673680614908303	0.002562801925085751	0.019819001553996476	1	1	Pass
Glomeris connexa	3 d	Seq_3873	0.34759784191769855	1.038977872636245	0.1560175427226825	0.4721226510216827	1	1	Fail
Glomeris connexa	3 d	Seq_3876	0.2102878787162498	1.0466118763283971	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3881	-0.2941413834414643	1.0828438851568838	0.9616502426265964	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_3895	0.058858841293924116	0.989897678059785	0.35210992748563275	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_39	-0.46312804793089046	0.9706716899524285	0.0056706296097394715	0.04053450054369326	11	3	Pass
Glomeris connexa	3 d	Seq_391	-3.123609760325118	2.5673502687046947	0.9968379836528882	1	5	1	Fail
Glomeris connexa	3 d	Seq_3952	-0.05577536862616918	0.9809369160075497	0.5836168178378264	1	1	1	Fail
Glomeris connexa	3 d	Seq_3953	-1.2172939847991724	1.576219093325397	0.970637630747142	1	1	1	Fail
Glomeris connexa	3 d	Seq_397	1.9906769836407994	1.5901475704823416	3.7378999043556486e-4	0.0028594934268320713	5	3	Pass
Glomeris connexa	3 d	Seq_3977	-0.275956893696962	1.069526918333786	0.8958256341958478	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_398	1.9819806150596884	0.92222419524586	5.914118895647176e-13	2.697448734926514e-11	7	3	Pass
Glomeris connexa	3 d	Seq_3981	0.18760725322883834	1.0357349014916497	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_4	-0.970928727802348	0.4915912802538431	0.044946597170071156	0.1986622650423131	12	3	Fail
Glomeris connexa	3 d	Seq_40	-0.26266928645060683	1.0151247062643003	0.7948076659917999	1	4	1	Fail
Glomeris connexa	3 d	Seq_4021	-0.24482609826807794	1.0426371697408348	0.8463855859017637	1	1	1	Fail
Glomeris connexa	3 d	Seq_4055	-0.3340977876886273	0.9415095570048202	0.7681137297264262	1	2	1	Fail
Glomeris connexa	3 d	Seq_4057	-0.3594149454252934	1.1178180266386797	0.9854406715347294	1	2	2	Fail
Glomeris connexa	3 d	Seq_4059	-0.2004665728020233	1.005542635259908	0.603445847244017	1	2	2	Fail
Glomeris connexa	3 d	Seq_4092	0.38566393757817974	1.0674702416474111	0.1236943945228106	0.394914213705854	1	1	Fail
Glomeris connexa	3 d	Seq_41	2.437317530277425	0.8166933113906178	9.633052461298708e-16	1.3606182153406893e-13	4	2	Pass
Glomeris connexa	3 d	Seq_410	0.08462824663613187	0.9611418517578365	0.048176341101496586	0.23245084581472103	12	3	Fail
Glomeris connexa	3 d	Seq_4126	-0.1888290478240235	0.9331502026695632	0.6800396936665742	1	1	1	Fail
Glomeris connexa	3 d	Seq_4144	-0.5044057948714653	1.1434029088912172	0.9203049168205838	1	1	1	Fail
Glomeris connexa	3 d	Seq_4145	0.2150645339068544	1.0491876841476926	0.10872191510577639	0.40744329350320085	1	1	Fail
Glomeris connexa	3 d	Seq_4162	-0.2866746327816475	1.0771069324426892	0.9285970528042511	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_4164	0.5381073020358057	1.232184207329359	0.01063754446537702	0.06382526679226212	1	1	Pass
Glomeris connexa	3 d	Seq_4187	0.02006771036634687	0.9734581057827933	0.480544936232023	1	2	1	Fail
Glomeris connexa	3 d	Seq_419	-0.5447665440201445	0.9701357602606545	0.8542592772464461	1	4	1	Fail
Glomeris connexa	3 d	Seq_420	0.7498440161667984	1.3957914048711901	0.009579806929987104	0.061630091249583706	11	3	Pass
Glomeris connexa	3 d	Seq_4202	-0.3967256985692519	1.1367377082986827	0.9813650544867119	1	2	1	Fail
Glomeris connexa	3 d	Seq_421	0.2514710548033775	1.0627566846733454	0.030398487279078748	0.13223341966399255	11	2	Fail
Glomeris connexa	3 d	Seq_4239	-0.038104434781374374	0.9791808739694341	Inf	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_426	2.0046438394464334	0.9150942461091222	1.1167264529258245e-11	3.5329164147107904e-10	11	3	Pass
Glomeris connexa	3 d	Seq_4270	-0.001037802705600159	0.9740187779608985	0.4645942855676842	Inf	4	2	Fail
Glomeris connexa	3 d	Seq_4284	-0.2913541920113408	1.0806587856329641	0.948683793992202	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_43	-2.3054029173698973	1.0356895162540636	0.7546055537818285	1	9	3	Fail
Glomeris connexa	3 d	Seq_431	1.3989656244114543	1.2300710590772195	6.302544533068861e-4	0.006180635717046499	11	3	Pass
Glomeris connexa	3 d	Seq_4316	0.12521112114647323	1.0058090940845272	0.24402266206564135	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_4339	-0.2077567257471936	1.022994068337674	0.7950593671590849	1	1	1	Fail
Glomeris connexa	3 d	Seq_4356	-0.2160104340284166	0.9881889768077083	0.7378007578647703	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_4357	-0.038749589289035644	0.9830779429049952	0.4938560147130315	Inf	3	2	Fail
Glomeris connexa	3 d	Seq_4368	0.16961189949595934	1.0287596676106001	0.30338392794352687	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_437	-0.5880344172263682	0.944347037372802	0.814520176013014	1	7	2	Fail
Glomeris connexa	3 d	Seq_4380	0.4645164624925678	1.1768820464736631	0.012573911561230224	0.06633822306442153	1	1	Pass
Glomeris connexa	3 d	Seq_4404	-0.22312913285737565	1.0284286482622393	0.6775330766610737	Inf	3	2	Fail
Glomeris connexa	3 d	Seq_4405	-0.07830207990344062	0.9868237243033479	0.6192704613430511	Inf	3	1	Fail
Glomeris connexa	3 d	Seq_4417	-0.29554993283872893	1.0839700386925801	0.9686735790192955	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_446	-2.4194487869026444	1.4587740940569771	0.9999952448810464	1	6	3	Fail
Glomeris connexa	3 d	Seq_447	2.8011336696614415	2.4617466472295897	3.4029729477215524e-4	0.003820111567119678	5	3	Pass
Glomeris connexa	3 d	Seq_448	-4.806804174379597	1.8412388861826168	0.8839100020933044	1	7	3	Fail
Glomeris connexa	3 d	Seq_4497	0.06951761971800328	0.9743104583680835	0.4126751022121785	0.8975683473114882	1	1	Fail
Glomeris connexa	3 d	Seq_450	0.30146698705299635	0.6625923840248313	0.2578968658930799	0.7100767062396239	11	3	Fail
Glomeris connexa	3 d	Seq_4518	-0.28991251898066783	1.0619005619574997	0.7079329531403045	1	3	2	Fail
Glomeris connexa	3 d	Seq_4519	-0.2416129737442182	1.0451864705747014	Inf	Inf	2	1	Fail
Glomeris connexa	3 d	Seq_453	-0.356005786034035	1.0536374047191996	Inf	Inf	9	2	Fail
Glomeris connexa	3 d	Seq_4552	-0.28753866338671596	1.0777424432442781	0.9301764738918652	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_457	0.06274488896514938	0.9530940874379084	0.029112166392049	0.12902651648119814	12	3	Fail
Glomeris connexa	3 d	Seq_4570	0.19053461704619992	1.0372784771572219	0.21500409155911004	Inf	1	1	Fail
Glomeris connexa	3 d	Seq_460	2.305423713299208	1.4220300804484867	4.678730233066906e-4	0.005159971057039502	12	3	Pass
