Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Antibiotics (5X),0.7461953465341846,4.291145737648818,0.1556834365672248,0.35416702697949315,Seq_2522,0.01081620759650083,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.25321589418664026,2.3818605897006826,-0.05193074835640529,0.4663213192119982,Seq_2523,0.012261748815167275,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7486878000670858,5.144278274055832,0.14064710222914908,0.3750003014047682,Seq_2524,0.01796296734451733,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2358382143022029,2.1993896118031415,-0.5260812683114063,0.20312603648703628,Seq_2538,0.012960841838732504,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.4357415248200507,5.237641020358746,0.33081507759704243,0.34895870905425247,Seq_2539,0.016041905369274353,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7167166446011421,1.583368251027431,-0.3246567962192825,0.3626946327483506,Seq_2540,0.011130453760680328,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7692350498896685,1.5151765275228284,-0.4891290159872335,0.3125004932063641,Seq_2541,0.013537049851947779,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.17660027726190108,1.222190210569667,0.11844742818798906,0.43005197308151655,Seq_2542,0.014572850608345771,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.7456368085746155,5.339319004890308,0.36400642896095137,0.3072921782887413,Seq_2543,0.013054927238315339,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.18319731348784973,4.76598690489311,-0.022753802356998285,0.4635417495227036,Seq_2544,0.016632910651595976,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.065318160035477,4.833280299282705,-0.38676296500882557,0.3367879734466224,Seq_2545,0.0033474764212129576,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.3042777481078511,1.6767334942994196,0.6874491875996287,0.19689226379422683,Seq_2546,0.015971060829911985,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8092505508499475,1.9245784617867772,0.3041194885048165,0.3575133003109629,Seq_2560,0.008954812580059212,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2564611451581227,2.4466423637127006,-0.4124733057336789,0.25520906113800523,Seq_2561,0.01083361065258095,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.09276254548936969,3.819923949005968,-0.027106480281887592,0.47668399009963064,Seq_2562,0.007706810106498943,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3013862043717035,2.188502460876383,-0.07789460725998171,0.45077731327022447,Seq_2563,0.006834536272512533,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.9191377914404271,3.89704445936641,0.211936753868879,0.3802086206168476,Seq_2564,0.009236413747659915,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.2567333620793546,4.155777425123026,-0.06476106493969931,0.468750070918891,Seq_2565,0.010810885674793312,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.14987405188807656,2.4787722559251453,0.046060140333581315,0.45312510690235347,Seq_2566,0.011711235631446215,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.3977138576690624,2.731228310538693,0.11761588276686284,0.43229182258312365,Seq_2567,0.00953483994678585,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2767834917042737,1.4215685962675861,-0.8937358451789656,0.1709857541070528,Seq_2569,0.00994294781182801,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8904192308935563,1.784460054917277,0.43012407637947037,0.23316145645076272,Seq_2570,0.012553340463883877,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.3092285954777,5.605006918034512,0.45173904007839283,0.27604229999348795,Seq_2571,0.012946981388791677,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-3.0786946607077486,3.7044332966547033,-0.6737699818189211,0.16145974640553556,Seq_2572,0.010084358713843347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.1607734943009724,4.4130184367748315,-0.20877998620316995,0.3678759654424863,Seq_2574,0.01302360702309573,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.1399354668421005,1.723631284405311,-0.5171495335679307,0.28497468346637034,Seq_2575,0.01292726607192676,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8347787944347127,5.677984383944288,-0.1323267455574364,0.43229182258312365,Seq_2577,0.006745694485583545,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7647863206517593,5.346752676872127,0.13521462748137694,0.45595864852165235,Seq_2585,0.006981735381156536,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7883741990666833,2.9395725636430834,-0.20502968803813915,0.39896396622826796,Seq_2587,0.006424180949116439,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudochrobactrum,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.2104500306469923,2.739312481400294,0.08867494861144606,0.45077731327022447,Seq_2595,0.0061561340700722715,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6247445794663609,1.3863837438519697,0.4309302725740136,0.28645892373980425,Seq_2596,0.007918493963204104,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.0978672918671295,2.3874824464616564,-0.01572095742542753,0.48958335689084814,Seq_2597,0.01055856080366868,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.7666664875253213,1.994304396460997,-1.1832317286786802,0.046880728931082735,Seq_2598,0.010928011827429552,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.2832763788853905,4.110837672739489,0.04342519090901137,0.468750070918891,Seq_2599,0.015438545356716444,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.3263399503763864,1.5816219963330047,0.18626470239150425,0.4062502196473848,Seq_2600,0.013455124254770247,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.931369597223795,2.0218351321711587,-0.39669240535387973,0.3125004932063641,Seq_2601,0.008709966615760902,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6452994384631676,3.0021540972440164,0.17429832136718576,0.43005197308151655,Seq_2602,0.002694550771027269,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Ahniella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.19044494364006592,2.392576121749517,-0.05675148177034668,0.4739583923616796,Seq_2603,0.0068886991702281405,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7457937769621257,3.4039470677573442,0.19286153295450725,0.3802086206168476,Seq_2604,0.008603867223756676,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.1018526096995993,1.4293414916695095,-0.07977889357288785,0.468750070918891,Seq_2605,0.011670854801430562,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.1416250216792312,1.5516522238785067,-0.12487336164478081,0.4583334281811429,Seq_2606,0.012643543582260934,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.235845601453879,4.023498360786578,0.9311236456735198,0.17708458560117712,Seq_2607,0.008302641992514653,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.695412177617479,4.859165890837577,-0.44199984190068914,0.2968755499292992,Seq_2608,0.005203307411401866,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,galii,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.2001548088933545,6.0799781549586225,0.3469433361844225,0.3730572983788177,Seq_2610,0.010346879122584652,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6363154555834978,2.602199511314158,0.17357629829823967,0.3937826322774743,Seq_2615,0.003969587206457451,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.2725276880401326,2.309731336201555,-0.09230620572597585,0.43229182258312365,Seq_2616,0.009157568972441184,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.159748353446923,2.5121876657298294,1.5311522591733202,0.010389148200048819,Seq_2625,0.006817111602903592,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM_18997,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.42871395502807275,1.57773609415925,-0.2131973947663773,0.39896396622826796,Seq_2626,0.009439055280899332,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.9673662694455345,4.600807107100532,0.8052278058045271,0.20725488253161325,Seq_2627,0.01139091566500713,Bacteria,Actinobacteriota,Actinobacteria,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.6209718928551826,1.0731416466595585,-0.495420928425066,0.29015601023893667,Seq_2628,0.013754276778780649,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7049103276985544,1.7975115428999677,0.33080450948168666,0.3593753451929687,Seq_2629,0.014632607638761735,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Ketobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8257478721489804,2.4169744313780663,-0.1781136988589173,0.3730572983788177,Seq_2630,0.00979881746039819,Bacteria,Rare,Parcubacteria,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3981875035494218,4.221536682890214,-0.2763606382254567,0.3281254405908101,Seq_2631,0.010608811859791888,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.341032323999066,5.8688421598140375,-0.20789646882319715,0.42487063828157756,Seq_2632,0.015672202639627666,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.23776422884405424,1.562769317340992,0.15538764374042635,0.4427084645663884,Seq_2633,0.011636110287156354,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.3094976576298638,1.963249831105582,0.54338080002053335,0.22279882279503002,Seq_2635,0.015980895886470465,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.3890217026693037,2.996187118284512,0.11020532665053995,0.45595864852165235,Seq_2639,0.006410380728370657,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.342987138735311,3.679724198233652,0.9634169369367123,0.12500193748673707,Seq_2642,0.00985632737959043,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.04675440926602814,3.1551876348237675,-0.011599338853856035,0.4922279966661879,Seq_2648,0.004956140516959865,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.7098949468575118,1.9586667722609237,-0.7202844451027774,0.12500193748673707,Seq_2650,0.009140971234644697,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.9621772472620336,5.343670768923523,-0.3556476130058144,0.3212439818290868,Seq_2655,0.014187367836664353,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.009572994064027,4.063061612053438,0.17421526626058295,0.44041464299558164,Seq_2656,0.0065350740578985714,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.6330578553216348,3.9521866638018626,0.3995970628661475,0.29166723654711024,Seq_2657,0.006459773698458312,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.5432858318600537,1.4820780433343153,0.9733966541220502,0.09844812603851023,Seq_2658,0.010443191794469965,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Yonghaparkia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.24531320964471437,5.621197391136083,0.04753037052869617,0.481865325598072,Seq_2660,0.0077665882650290495,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Catellatospora,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.44285484008928044,3.500357529123141,-0.12804685383548625,0.41968930359850415,Seq_2679,0.008290297763767185,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.39395851471498844,4.37878335989687,-0.07802097431716819,0.42487063828157756,Seq_2680,0.009949395055015537,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.595547961604894,3.4097992246666973,0.6485131122565144,0.20833433271194932,Seq_2681,0.0025070699592618134,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3535130833818414,1.8940450681742709,-0.19047667422496112,0.421875181024094,Seq_2682,0.007555369029980258,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5879248558230614,2.6869415997410373,0.23329331103748807,0.36979198242064654,Seq_2683,0.009856371364180766,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.0865464638980633,3.7492586661319436,0.5481444353696492,0.24352409472047634,Seq_2684,0.008359879280396646,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6710459431715545,2.656835310806061,0.20146345971637297,0.35416702697949315,Seq_2685,0.009188059492251694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.7002906064502668,4.332937305484142,-0.4000070798537291,0.3229171243820439,Seq_2686,0.007198757450419448,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.4322191149233205,3.1812158825379173,0.6934431026889873,0.14062668048379562,Seq_2687,0.008446985909663819,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.0872503637419833,4.86132982461576,-0.19834154339605325,0.4041453003463785,Seq_2689,0.007516365610791239,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.1128845413900939,4.590807372996568,-0.22002698923002845,0.40104189948542546,Seq_2690,0.009362573381778965,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.407668621285624,2.5960365885684915,-0.5421088071763812,0.21875093003607377,Seq_2691,0.00912861107471806,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.515186361129708,4.524608335160486,0.9906119675763665,0.17708458560117712,Seq_2692,0.014664399673052752,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.9496905897135912,2.833178438532072,0.2614971321786924,0.3937826322774743,Seq_2693,0.013928850759218493,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.7516623933416673,3.8602512636948454,0.3655634705278362,0.29166723654711024,Seq_2694,0.0013020168720154826,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8954264729797226,3.3853934604335194,-0.2256865351437437,0.38860129850521385,Seq_2704,0.0013225824625837255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.494211327239947,3.820193515019395,-0.3360845521179672,0.3125004932063641,Seq_2707,0.0017410170152353452,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.646419755093814,2.1191899779227032,-0.5842837573811469,0.160623169477903,Seq_2715,0.009930493847685762,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.8899060850889207,2.391755263292617,-0.7314198971672441,0.13471677847261812,Seq_2716,0.005409153689112166,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.5284211088631787,4.2482440599330635,-0.11161399168877324,0.3750003014047682,Seq_2717,0.011577764506615679,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.105233985550628,4.71614635815733,0.7729707801017289,0.2020735722673617,Seq_2718,0.009956129006586812,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.4319939632517293,2.2697075834061566,-0.44236719403453245,0.21875093003607377,Seq_2719,0.008715119468695761,Bacteria,Chloroflexi,TK10,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.825187692191996,5.410777330280793,-0.4342744341324506,0.3212439818290868,Seq_2720,0.008514503036839418,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
