ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Kingdom (BS)	Phylum (BS)	Class (BS)	Order (BS)	Family (BS)	Genus (BS)	Species (BS)
Seq_12590	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	98	98	92	66	34	34
Seq_12591	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	100	68	67	56	37	37	37
Seq_12592	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Marseille-P3106	Marseille-P3106_sp900169975(RS_GCF_900169975_1)	100	100	100	99	99	86	86
Seq_12593	Bacteria	Actinobacteriota	Actinomycetia	NA	NA	NA	NA	100	100	100	43	43	43	43
Seq_12594	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	86	24	24	16	9	9
Seq_12595	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA	100	99	99	96	35	35	19
Seq_12596	Bacteria	Planctomycetota	SZUA-567	SZUA-567	SZUA-567	SZUA-421	SZUA-421_sp003245715(GB_GCA_003245715_1)	100	69	63	63	63	63	63
Seq_12597	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	NA	NA	100	99	76	76	75	32	32
Seq_12598	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA	100	100	100	100	100	100	28
Seq_12599	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Anaerorhabdus	Anaerorhabdus_furcosa(RS_GCF_900167375_1)	100	95	95	87	69	58	58
Seq_12600	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	NA	100	70	70	70	70	70	36
Seq_12601	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	GCA-900066905	GCA-900066905	GCA-900066905_sp900066905(RS_GCF_005845105_1)	100	97	63	63	62	62	62
Seq_12602	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	NA	100	100	100	100	100	91	43
Seq_12603	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	100	97	87	18	18	18
Seq_12604	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA	100	99	99	49	48	45	10
Seq_12605	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA	100	100	100	100	100	61	2
Seq_12606	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_neopropionicum(RS_GCF_001571775_1)	100	96	96	83	58	58	53
Seq_12607	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae	Planctomicrobium	Planctomicrobium_piriforme(RS_GCF_900113665_1)	100	100	100	100	99	95	95
Seq_12608	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	99	98	98	69	40	20
Seq_12609	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter_A	NA	100	99	99	99	99	92	45
Seq_12610	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	NA	NA	99	97	97	95	62	40	32
Seq_12611	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	100	100	100	100	40	40
Seq_12612	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	BBD-1991-12	BBD-1991-12_sp007097395(GB_GCA_007097395_1)	100	100	100	97	63	59	59
Seq_12613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Methylocella_aurea(RS_GCF_000746085_1)	100	100	100	100	87	73	65
Seq_12614	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	76	24	24	16	16	16
Seq_12615	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera_sp001610895(RS_GCF_001610895_1)	100	100	100	100	100	100	100
Seq_12616	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	SIRW01	SIRW01	SIRW01_sp004366205(GB_GCA_004366205_1)	100	96	95	95	66	66	66
Seq_12617	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	SIRW01	SIRW01	SIRW01_sp004366205(GB_GCA_004366205_1)	100	97	96	96	51	51	51
Seq_12618	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	NA	NA	100	100	100	77	77	46	21
Seq_12619	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	NA	100	100	100	100	100	100	41
Seq_12620	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	99	27
Seq_12621	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	57	50	35	33	32	29
Seq_12622	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	SIRW01	SIRW01	SIRW01_sp004366205(GB_GCA_004366205_1)	100	94	91	91	84	84	84
Seq_12623	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_denitrificans_A(RS_GCF_000230975_2)	100	100	100	100	100	98	77
Seq_12624	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter_A	NA	100	100	89	89	84	74	39
Seq_12625	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	96	95	93	68	18	18
Seq_12626	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_obscuriglobus(RS_GCF_000171775_1)	100	100	100	99	99	96	91
Seq_12627	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	99	99	74	63	7	7
Seq_12628	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA	100	100	100	100	100	76	45
Seq_12629	Bacteria	Proteobacteria	Alphaproteobacteria	Geminicoccales	Geminicoccaceae	Geminicoccus	Geminicoccus_roseus(RS_GCF_000427665_1)	100	100	100	75	75	75	75
Seq_12630	Bacteria	NA	NA	NA	NA	NA	NA	100	12	12	11	11	5	5
Seq_12631	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	54	54	31	19	19	19
Seq_12632	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	84	46	46	30	30	30
Seq_12633	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	85	70	38	37	33	28
Seq_12634	Bacteria	Firmicutes_A	Clostridia	Clostridiales	NA	NA	NA	100	64	62	52	49	39	39
Seq_12635	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	100	74	69	28	28	26	22
Seq_12636	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA	100	100	100	100	100	81	23
Seq_12637	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	NA	NA	100	99	91	86	62	36	36
Seq_12638	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	100	100	100	100	88	39	39
Seq_12639	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA	100	100	100	98	98	65	17
Seq_12640	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	Singulisphaera_acidiphila(RS_GCF_000242455_2)	100	100	100	100	100	100	100
Seq_12641	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	98	90	76	32	32	10
Seq_12642	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	96	96	91	67	45	45
Seq_12643	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	97	97	96	74	36	33
Seq_12644	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Jatrophihabitantaceae	Jatrophihabitans	Jatrophihabitans_endophyticus(RS_GCF_900129455_1)	100	100	100	100	100	73	73
Seq_12645	Bacteria	Firmicutes_C	Negativicutes	Sporomusales	Sporomusaceae	Sporomusa	Sporomusa_sphaeroides(RS_GCF_001941975_1)	100	100	100	100	100	54	54
Seq_12646	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Thermobacillus	Thermobacillus_composti(RS_GCF_000227705_2)	100	100	100	100	100	98	98
Seq_12647	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E_bromii_A(RS_GCF_900101355_1)	100	100	100	100	100	57	56
Seq_12648	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp000245075(RS_GCF_000245075_1)	100	100	100	100	100	99	87
Seq_12649	Bacteria	NA	NA	NA	NA	NA	NA	100	47	47	39	39	9	9
Seq_12650	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_A	Sphingomonas_A_jaspsi(RS_GCF_000585415_1)	100	100	100	100	100	94	94
Seq_12651	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	100	87	84	64	31	23	23
Seq_12652	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera_sp001610895(RS_GCF_001610895_1)	100	100	100	100	100	100	100
Seq_12653	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_neopropionicum(RS_GCF_001571775_1)	100	100	100	99	91	91	89
Seq_12654	Bacteria	NA	NA	NA	NA	NA	NA	100	43	43	43	43	43	43
Seq_12655	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Ga0074136	Ga0074136_sp005222755(RS_GCF_005222755_1)	100	100	100	100	100	95	95
Seq_12656	Bacteria	NA	NA	NA	NA	NA	NA	100	10	10	10	10	10	10
Seq_12657	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Ga0077529	SZUA-42	SZUA-42_sp003233055(GB_GCA_003233055_1)	100	100	100	100	85	85	85
Seq_12658	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	73	47	14	12	12	12
Seq_12659	Bacteria	NA	NA	NA	NA	NA	NA	100	21	21	16	12	10	10
Seq_12660	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	PALSA-1347	PALSA-1347_sp003136315(GB_GCA_003136315_1)	100	100	100	100	100	74	74
Seq_12661	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA	NA	100	100	100	100	49	49	49
Seq_12662	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_nasimurium_A(RS_GCF_002087015_1)	100	100	100	100	100	100	57
Seq_12663	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus_zhejiangensis(RS_GCF_002847445_1)	100	100	100	97	97	59	52
Seq_12664	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	NA	NA	NA	100	100	97	96	46	46	46
Seq_12665	Bacteria	NA	NA	NA	NA	NA	NA	100	35	35	35	35	35	35
Seq_12666	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1033	NA	100	97	97	92	73	53	24
Seq_12667	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	97	96	95	88	37	37
Seq_12668	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	Intestinimonas_timonensis(RS_GCF_900626145_1)	100	98	97	92	82	60	56
Seq_12669	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Renibacterium	Renibacterium_lacuslunae(RS_GCF_000950575_1)	100	100	100	100	100	65	60
Seq_12670	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	Terrimicrobium_sp003054655(RS_GCF_003054655_1)	100	100	100	100	98	98	98
Seq_12671	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Neochlamydia	Neochlamydia_sp000813665(RS_GCF_000648235_2)	100	94	94	94	93	65	65
Seq_12672	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus_pectinilyticus(RS_GCF_002874775_1)	100	100	100	98	98	98	98
Seq_12673	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA	100	94	94	48	39	25	25
Seq_12674	Bacteria	NA	NA	NA	NA	NA	NA	100	24	18	18	18	18	18
Seq_12675	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Frigididesulfovibrio	Frigididesulfovibrio_litoralis(RS_GCF_900143255_1)	100	85	85	85	79	66	58
Seq_12676	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	92	92	78	55	43	42
Seq_12677	Bacteria	NA	NA	NA	NA	NA	NA	100	31	31	31	31	31	31
Seq_12678	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium_sp001005825(RS_GCF_001005825_1)	100	100	100	100	100	71	66
Seq_12679	Bacteria	NA	NA	NA	NA	NA	NA	100	26	26	26	26	26	26
Seq_12680	Bacteria	NA	NA	NA	NA	NA	NA	96	21	18	16	13	12	8
Seq_12681	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	NA	100	81	78	65	65	24	24
Seq_12682	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	100	100	100	75	75	47	47
Seq_12683	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-488	CAG-488_sp900539465(GB_GCA_900539465_1)	100	100	100	100	98	98	98
Seq_12684	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Caproiciproducens	Caproiciproducens_sp000752215(RS_GCF_000752215_1)	100	100	100	100	99	55	55
Seq_12685	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus_B	Sphingorhabdus_B_wooponensis(RS_GCF_003933235_1)	100	100	100	100	100	68	65
Seq_12686	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	100	100	100	95	79	41	41
Seq_12687	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11_sp900540045(GB_GCA_900540045_1)	100	67	53	53	53	53	53
Seq_12688	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Terribacillus	NA	100	100	100	96	91	91	42
Seq_12689	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella_sp002299315(RS_GCF_003469815_1)	100	100	100	100	100	100	100
Seq_12690	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum	Noviherbaspirillum_sp003590875(RS_GCF_003590875_1)	100	100	100	100	95	71	70
Seq_12691	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia_timonensis(RS_GCF_900106785_1)	100	100	100	100	100	100	100
Seq_12692	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA	100	91	91	66	40	40	40
Seq_12693	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	NA	NA	100	100	100	100	100	28	28
Seq_12694	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	100	100	100	99	43	43	43
Seq_12695	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	NA	NA	100	99	99	99	95	41	29
Seq_12696	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_sp900544795(GB_GCA_900544795_1)	100	100	100	100	100	100	100
Seq_12697	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	NA	100	100	100	100	100	52	30
Seq_12698	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	PALSA-1347	PALSA-1347_sp003136315(GB_GCA_003136315_1)	100	99	99	99	99	70	70
Seq_12699	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA	100	100	100	97	97	68	42
Seq_12700	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	NA	NA	100	98	98	94	69	47	47
Seq_12701	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA	100	91	91	91	89	32	6
Seq_12702	Bacteria	Bdellovibrionota_C	UBA2361	SZUA-149	SZUA-149	SZUA-149	SZUA-149_sp003230795(GB_GCA_003230795_1)	100	67	67	67	67	67	67
Seq_12703	Bacteria	Verrucomicrobiota_A	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Protochlamydia	Protochlamydia_amoebophila(RS_GCF_000011565_1)	100	100	100	100	97	70	63
Seq_12704	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	NA	NA	NA	100	89	89	52	23	23	23
Seq_12705	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus_E	Paenibacillus_E_chondroitinus(RS_GCF_004000765_1)	100	100	100	100	100	98	69
Seq_12706	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Bact-08	NA	100	98	98	72	67	67	38
Seq_12707	Bacteria	NA	NA	NA	NA	NA	NA	97	24	10	10	10	10	10
Seq_12708	Bacteria	Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus_pectinilyticus(RS_GCF_002874775_1)	100	100	100	90	90	90	90
Seq_12709	Bacteria	NA	NA	NA	NA	NA	NA	96	11	11	5	5	5	5
Seq_12710	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-484	CAG-484_sp000431315(GB_GCA_000431315_1)	100	100	100	100	100	92	92
Seq_12711	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	CAG-354_sp900552655(GB_GCA_900552655_1)	100	99	99	98	98	52	52
Seq_12712	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrio	Micavibrio_aeruginosavorus_B(RS_GCF_000226315_1)	100	100	100	100	100	100	51
Seq_12713	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	UBA4665	UBA4665_sp003516025(GB_GCA_003516025_1)	100	100	100	100	100	98	98
Seq_12714	Bacteria	NA	NA	NA	NA	NA	NA	99	21	14	14	14	14	14
Seq_12715	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	UBA1436	NA	100	99	99	99	99	62	30
Seq_12716	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	100	97	97	88	32	32	13
Seq_12717	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_suionicum(RS_GCF_001891125_1)	100	100	100	100	100	100	91
Seq_12718	Bacteria	Firmicutes	Bacilli	RF39	CAG-822	UBA5026	UBA5026_sp900546745(GB_GCA_900546745_1)	100	95	95	95	89	69	69
Seq_12719	Bacteria	Firmicutes_A	NA	NA	NA	NA	NA	100	81	39	39	31	29	29
Seq_12720	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_nivis_A(RS_GCF_006439025_1)	100	100	100	100	100	100	67
Seq_12721	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS263	UMGS263_sp900540535(GB_GCA_900540535_1)	100	100	100	100	100	54	54
Seq_12722	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia_nasimurium_A(RS_GCF_002087015_1)	100	100	100	100	100	94	89
Seq_12723	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	85	85	32	32	22	22
Seq_12724	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	100	100	100	100	100	100	8
Seq_12725	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter_valericigenes(RS_GCF_000283575_1)	100	100	100	98	97	97	64
Seq_12726	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	100	93	93	92	55	31	31
Seq_12727	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	UBA3637	UBA7488	UBA7488_sp002477185(GB_GCA_002477185_1)	100	100	100	93	93	93	93
Seq_12728	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA	100	74	72	72	68	33	32
Seq_12729	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA	100	89	89	75	61	23	19
Seq_12730	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Palsa-739	Palsa-739_sp003139545(GB_GCA_003139545_1)	100	99	95	67	67	67	60
Seq_12731	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Aeromicrobium	NA	100	98	98	98	98	63	33
Seq_12732	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	100	100	100	94	44	36	36
Seq_12733	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_bentonitica(RS_GCF_002887735_1)	100	100	100	100	100	100	100
Seq_12734	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Micromonosporaceae	NA	NA	100	100	100	100	89	45	42
Seq_12735	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	23
Seq_12736	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	100	100	100	100	100	100	19
Seq_12737	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	NA	NA	NA	100	99	92	92	33	33	33
Seq_12738	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	100	87	86	58	58	48	29
Seq_12739	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	AM07-15	AM07-15_sp003477405(RS_GCF_003477405_1)	100	97	97	97	61	61	61
Seq_12740	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	100	67	59	47	45	9	4
Seq_12741	Bacteria	Firmicutes	Bacilli	ZOR0006	VBWP01	VBWP01	VBWP01_sp005771635(RS_GCF_005771635_1)	100	100	100	100	100	100	100
Seq_12742	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA737	UBA737_sp900547445(GB_GCA_900547445_1)	100	100	100	100	79	71	71
Seq_12743	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA	100	100	100	100	99	26	14
Seq_12744	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Cnuibacter	Cnuibacter_physcomitrellae(RS_GCF_002096055_1)	100	100	100	100	100	62	62
Seq_12745	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	NA	100	100	100	100	100	100	11
Seq_12746	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Labilithrix	Labilithrix_luteola(GB_GCA_001263205_1)	100	100	100	100	100	98	98
Seq_12747	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	Fimbriimonas_ginsengisoli(RS_GCF_000724625_1)	100	92	92	92	89	84	84
Seq_12748	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella_A	Taibaiella_A_koreensis(RS_GCF_003545715_1)	100	100	100	100	100	100	94
Seq_12749	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_obscuriglobus(RS_GCF_000171775_1)	100	98	97	91	91	88	85
Seq_12750	Bacteria	Chloroflexota	Ellin6529	CSP1-4	CSP1-4	CF-46	CF-46_sp005882635(GB_GCA_005882635_1)	100	100	100	96	96	96	96
Seq_12751	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	AC-32	AC-32_sp005883335(GB_GCA_005883335_1)	100	97	97	97	97	83	83
Seq_12752	Bacteria	Armatimonadota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	Abditibacterium_utsteinense(RS_GCF_002973605_1)	100	90	90	90	90	90	90
Seq_12753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia_telluris(RS_GCF_001544495_1)	100	100	100	100	86	75	71
Seq_12754	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Adhaeribacter_sp003340495(RS_GCF_003340495_1)	100	100	100	100	100	78	64
Seq_12755	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Lagierella	Lagierella_massiliensis(RS_GCF_001407835_1)	100	100	100	100	100	98	98
Seq_12756	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	NA	NA	100	94	90	63	59	13	13
Seq_12757	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA	100	86	86	86	65	32	19
Seq_12758	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Gemmata_obscuriglobus(RS_GCF_000171775_1)	100	100	100	99	99	96	93
Seq_12759	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_neopropionicum(RS_GCF_001571775_1)	100	98	98	95	93	93	93
Seq_12760	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sp002279935(GB_GCA_002279935_1)	100	100	100	100	69	69	61
Seq_12761	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium	Endomicrobium_proavitum(RS_GCF_001027545_1)	100	100	100	100	100	73	73
Seq_12762	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	NA	NA	100	100	100	83	73	19	19
Seq_12763	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas_aestuarii(RS_GCF_004357985_1)	100	100	100	100	100	59	50
Seq_12764	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Rhodospirillum_A	Rhodospirillum_A_centenum(RS_GCF_000016185_1)	100	100	100	78	78	51	51
Seq_12765	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Frigididesulfovibrio	Frigididesulfovibrio_litoralis(RS_GCF_900143255_1)	100	96	96	96	96	96	96
