ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Kingdom (BS)	Phylum (BS)	Class (BS)	Order (BS)	Family (BS)	Genus (BS)	Species (BS)
Seq_11706	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 3	intestinale	100	100	100	100	100	92	90
Seq_11707	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA	100	100	100	100	100	100	100
Seq_11708	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA	100	100	100	100	100	100	100
Seq_11709	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	100	100	100	97	48	48
Seq_11710	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	NA	NA	100	100	100	100	99	75	75
Seq_11711	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	72	59	13	7	7	7
Seq_11712	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA	100	100	100	100	100	100	99
Seq_11713	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	100	100	100	100	100	100	100
Seq_11714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Ereboglobus	NA	100	100	100	100	100	50	50
Seq_11715	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Williamwhitmaniaceae	BCf9-17 termite group	NA	100	100	100	99	99	99	99
Seq_11716	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	NA	100	100	100	100	100	50	50
Seq_11717	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	100	100	100	100	100	100	44
Seq_11718	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA	NA	100	100	100	100	100	77	77
Seq_11719	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	NA	100	100	100	100	100	100	100
Seq_11720	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Crenothrix	NA	100	100	100	100	100	94	94
Seq_11721	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA	100	100	100	100	100	100	100
Seq_11722	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	NA	100	100	100	100	64	64	64
Seq_11723	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA	100	100	100	100	96	96	96
Seq_11724	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	100	100	100	89	60	44	42
Seq_11725	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	NA	NA	NA	100	100	99	98	98	98	98
Seq_11726	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	100	100	100	95	91	91
Seq_11727	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	98	97	91	91	86	86
Seq_11728	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA	100	100	100	100	100	100	100
Seq_11729	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	NA	100	87	87	87	87	87	87
Seq_11730	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA	100	100	100	100	100	100	100
Seq_11731	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA	100	100	100	100	100	100	93
Seq_11732	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	NA	NA	100	100	100	100	55	55	55
Seq_11733	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	NA	100	100	100	100	57	57	57
Seq_11734	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA	100	100	100	100	100	100	100
Seq_11735	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	ochraceum	100	100	100	100	100	100	89
Seq_11736	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Yaniella	halotolerans	100	100	100	100	100	95	54
Seq_11737	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	87	82	49	49	49	49
Seq_11738	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	99	99	99	99	96	96
Seq_11739	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	calamicampi	100	100	100	100	100	100	92
Seq_11740	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA	100	100	100	100	100	100	86
Seq_11741	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA	100	100	100	100	100	98	35
Seq_11742	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	NA	NA	100	100	100	97	80	68	68
Seq_11743	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA	NA	100	98	95	95	95	95	95
Seq_11744	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	NA	NA	NA	100	100	100	97	77	77	77
Seq_11745	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	92	85	35	35	23	23
Seq_11746	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI 0001001-H03	NA	100	100	100	100	100	71	71
Seq_11747	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	kongjuensis	100	100	100	100	100	100	72
Seq_11748	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	100	100	100	100	100	100	14
Seq_11749	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA	100	100	100	100	100	100	100
Seq_11750	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	indistinctus	100	100	100	100	100	100	94
Seq_11751	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	incerta	100	100	100	99	94	91	88
Seq_11752	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA	100	100	100	100	96	86	71
Seq_11753	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA	100	99	98	94	63	63	63
Seq_11754	Bacteria	Chloroflexi	AD3	NA	NA	NA	NA	100	100	100	100	100	100	100
Seq_11755	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	NA	100	100	100	100	100	100	99
Seq_11756	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	funiformis	100	100	100	100	100	100	69
Seq_11757	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	NA	100	100	100	98	98	98	98
Seq_11758	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA	100	100	100	100	100	96	96
Seq_11759	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA	100	100	100	100	36	36	36
Seq_11760	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	100	99	99	99	21	21
Seq_11761	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	100	100	100	100	100	100	100
Seq_11762	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	99	99	99	99	99	99
Seq_11763	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA	100	100	100	100	100	100	100
Seq_11764	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA	NA	100	94	93	65	65	65	65
Seq_11765	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Fretibacterium	feline	100	100	100	100	100	78	57
Seq_11766	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Laceyella	NA	100	100	100	100	100	90	40
Seq_11767	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Saccharibacillus	NA	100	100	100	100	100	100	53
Seq_11768	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	NA	100	100	100	100	100	99	99
Seq_11769	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	100	100	100	100	100	100	100
Seq_11770	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Finniella	NA	100	100	100	100	100	99	94
Seq_11771	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA	100	84	83	65	65	65	65
Seq_11772	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	100	100	100	100	100	100	99
Seq_11773	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	100	100	100	85	85	85	63
Seq_11774	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA	100	100	100	100	100	44	44
Seq_11775	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA	100	100	100	100	71	71	71
Seq_11776	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	NA	100	100	100	100	95	61	52
Seq_11777	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA	100	100	100	100	75	26	26
Seq_11778	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA	100	100	100	100	100	100	88
Seq_11779	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	74	63	21	21	19	19
Seq_11780	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	buccalis	100	100	100	100	100	100	94
Seq_11781	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	100	100	100	100	100	100	98
Seq_11782	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	NA	100	100	100	100	78	75	75
Seq_11783	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA	NA	100	100	100	53	25	16	16
Seq_11784	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	NA	100	100	100	100	100	100	72
Seq_11785	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	100	100	100	100	100	100	98
Seq_11786	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	100	62	59	58	56	56	56
Seq_11787	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA	100	100	100	100	99	99	98
Seq_11788	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA	100	100	100	100	100	100	67
Seq_11789	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA	99	74	74	51	20	13	7
Seq_11790	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	NA	100	100	100	100	100	99	99
Seq_11791	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Yaniella	NA	100	100	100	100	100	76	55
Seq_11792	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA	100	100	100	100	100	100	99
Seq_11793	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	ramosus	100	100	100	100	100	87	66
Seq_11794	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Dendrosporobacter	NA	100	99	88	88	84	65	65
Seq_11795	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	NA	100	100	100	100	100	94	33
Seq_11796	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	NA	100	100	100	100	100	100	100
Seq_11797	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Huanghella	arctica	100	100	100	100	100	91	91
Seq_11798	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	NA	100	100	100	100	100	81	30
Seq_11799	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	goriensis	100	100	100	100	100	99	63
Seq_11800	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA	100	100	100	100	94	54	54
Seq_11801	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	NA	NA	100	100	100	98	98	33	12
Seq_11802	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	100	100	100	100	100	100	100
Seq_11803	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	NA	NA	100	100	100	100	100	41	41
Seq_11804	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	100	99	99	99	62	47	47
Seq_11805	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA	100	100	100	100	100	90	47
Seq_11806	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	NA	100	100	100	100	100	95	95
Seq_11807	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	100	100	100	100	99	90	90
Seq_11808	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	100	83	80	45	45	45	12
Seq_11809	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	100	100	100	100	28	28
Seq_11810	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA	100	100	100	100	86	86	86
Seq_11811	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	NA	100	100	100	100	100	59	55
Seq_11812	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	NA	100	100	100	100	100	99	99
Seq_11813	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	bacteriovorus	100	100	100	100	100	100	100
Seq_11814	Bacteria	Firmicutes	Bacilli	RF39	NA	NA	NA	100	92	91	83	83	83	83
Seq_11815	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA	100	100	100	100	100	100	100
Seq_11816	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	100	92	91	91	91	91	91
Seq_11817	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	NA	100	100	100	100	100	68	32
Seq_11818	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA	100	100	100	100	100	99	99
Seq_11819	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	NA	100	100	100	100	97	97	97
Seq_11820	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	NA	100	100	100	100	69	63	63
Seq_11821	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA	NA	100	99	95	92	92	92	92
Seq_11822	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	97	97	94	94	90	90
Seq_11823	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	100	100	100	99	93	93
Seq_11824	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Goodfellowiella	coeruleoviolacea	100	100	100	100	100	84	84
Seq_11825	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	88	87	85	83	51	51
Seq_11826	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA	100	100	100	100	88	45	45
Seq_11827	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	NA	100	100	100	100	95	73	73
Seq_11828	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Natranaerovirga	NA	100	94	94	79	79	59	38
Seq_11829	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	timorensis	100	100	100	100	95	95	77
Seq_11830	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA	100	100	100	100	100	100	100
Seq_11831	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA	100	99	84	81	81	81	81
Seq_11832	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	NA	100	99	97	95	83	78	78
Seq_11833	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	astaxanthinifaciens	100	100	100	100	100	99	51
Seq_11834	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	80
Seq_11835	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	90	87	63	62	45	39
Seq_11836	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	100	100	100	90	57	57	25
Seq_11837	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Solimonas	NA	100	100	100	100	100	88	88
Seq_11838	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	NA	100	100	100	100	100	92	92
Seq_11839	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA	100	100	100	99	98	71	71
Seq_11840	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Thermobacillus	composti	100	100	100	99	99	98	92
Seq_11841	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	COB P4-1 termite group	NA	NA	100	100	100	100	98	98	98
Seq_11842	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA	NA	100	100	100	100	96	96	96
Seq_11843	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA	100	97	97	95	95	95	14
Seq_11844	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	NA	100	100	100	100	100	100	100
Seq_11845	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	NA	100	100	100	100	100	100	100
Seq_11846	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	roseosalivarius	100	100	100	100	100	100	100
Seq_11847	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter	NA	100	100	100	100	99	99	96
Seq_11848	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA	100	100	100	100	95	48	48
Seq_11849	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	NA	100	100	100	100	100	100	44
Seq_11850	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	NA	100	100	100	100	96	94	94
Seq_11851	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema UTEX 2349	NA	100	100	100	100	100	60	60
Seq_11852	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA	NA	100	98	84	53	53	53	53
Seq_11853	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	100	100	100	100	100	100	99
Seq_11854	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA	100	100	100	100	100	100	100
Seq_11855	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA	NA	100	100	100	100	100	100	100
Seq_11856	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	NA	100	100	100	100	100	100	99
Seq_11857	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	100	100	100	93	93	93	52
Seq_11858	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	buctensis	100	100	100	100	100	97	83
Seq_11859	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Acetanaerobacterium	NA	100	100	100	100	75	72	36
Seq_11860	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	maltophilia	100	100	100	100	100	99	77
Seq_11861	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA	100	100	100	100	100	100	100
Seq_11862	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA	100	95	95	95	94	94	88
Seq_11863	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA	100	100	100	100	100	36	36
Seq_11864	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA	NA	100	100	96	86	86	86	86
Seq_11865	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	94	94	80	78	73	73
Seq_11866	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	NA	100	100	100	100	100	90	84
Seq_11867	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA	100	100	100	100	100	92	92
Seq_11868	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Starkeya	NA	100	100	100	100	65	61	39
Seq_11869	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	100	100	100	100	100	100	100
Seq_11870	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	komagatae	100	100	100	100	100	83	78
Seq_11871	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA	100	100	100	100	100	100	80
Seq_11872	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA	100	100	100	100	100	90	44
Seq_11873	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	97	66	42	42	25	25
Seq_11874	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia	NA	100	100	100	100	100	84	84
Seq_11875	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Criblamydiaceae	Criblamydia	sequanensis	100	100	100	100	100	100	100
Seq_11876	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	NA	100	99	99	98	98	98	98
Seq_11877	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	NA	100	100	100	100	100	100	100
Seq_11878	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	100	98	96	91	72	36	18
Seq_11879	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	NA	100	100	100	100	96	93	93
Seq_11880	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	NA	100	100	100	100	100	100	100
Seq_11881	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA	100	100	100	100	100	100	100
Seq_11882	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA	100	100	100	100	100	100	100
Seq_11883	Bacteria	Firmicutes	Bacilli	Lactobacillales	NA	NA	NA	100	100	100	100	31	31	31
Seq_11884	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	antibioticus	100	100	100	100	100	86	65
Seq_11885	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA	100	100	100	100	100	100	100
Seq_11886	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	NA	100	100	100	72	33	33	33
Seq_11887	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA	100	100	100	100	100	100	100
Seq_11888	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	NA	100	100	100	100	100	100	100
Seq_11889	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA	NA	100	100	100	100	100	97	97
Seq_11890	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	NA	100	100	100	76	73	73	37
Seq_11891	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	100	100	100	100	20	20	20
Seq_11892	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster	NA	100	100	100	100	100	100	100
Seq_11893	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	cuneatus	100	100	100	100	100	100	54
Seq_11894	Bacteria	NA	NA	NA	NA	NA	NA	100	19	19	19	19	7	7
Seq_11895	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	100	100	100	100	100	82	80
Seq_11896	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	NA	100	99	97	96	96	86	86
Seq_11897	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	NA	100	96	93	91	76	52	20
Seq_11898	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA	100	95	95	95	95	92	87
Seq_11899	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA	NA	100	99	96	90	90	90	90
Seq_11900	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	100	91	68	30	30	30	30
Seq_11901	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA	100	100	100	100	100	99	81
